strategy,strategy_name,horizon_name,dataset_type,num_windows,mean_return,median_return,std_return,p25_return,p75_return,weighted_return,mean_sharpe,median_sharpe,std_sharpe,p25_sharpe,p75_sharpe,weighted_sharpe,mean_drawdown,median_drawdown,std_drawdown,p25_drawdown,p75_drawdown,weighted_drawdown,mean_win_rate,median_win_rate,std_win_rate,p25_win_rate,p75_win_rate,weighted_win_rate,mean_trades,total_trades,consistency_score
SMA_Crossover,SMA_Crossover,30d,train,12,0.02110356613511241,0.0028453327233340132,0.0682562465217971,-0.019044513353505724,0.06502511499249222,0.018762664462186357,inf,1.8668031608865094,,-1.0872255916066256,3.757679387029614,inf,0.05944391421020279,0.06376711188587902,0.03608637108126883,0.03276230791225074,0.08182154957131604,0.06006645484052324,0.5416666666666666,0.5,0.4310033513661917,0.0,1.0,0.5351907428991353,1.4166666666666667,17,
SMA_Crossover,SMA_Crossover,30d,test,11,0.024353284183169774,0.004936459187531727,0.07039690991100858,-0.016124028116733642,0.06521513909047827,0.022489405614081102,inf,2.824578408868074,,-0.7482264007270598,3.89774432611484,inf,0.059037733894663484,0.0636223260906228,0.03766471274831976,0.03261053378012285,0.08311073576427508,0.059670466370584783,0.5454545454545454,0.5,0.4499770425732575,0.0,1.0,0.538877768647901,1.3636363636363635,15,
SMA_Crossover,SMA_Crossover,90d,train,4,0.13299916904502962,0.07088899610035569,0.1843507609790823,-0.007436575596821922,0.21132474074220722,0.1250005654302814,1.4906686411255976,1.2514729598969374,1.6878490194822298,0.05589346755976518,2.6862481334627697,1.4251226106118469,0.13227650269142993,0.12596361163042774,0.020727607208297895,0.11363646412395656,0.1446036501979011,0.1336422226574389,0.4214285714285714,0.45,0.08835226340609273,0.37142857142857144,0.5,0.4153412397406216,5.5,22,0.4689823371440816
SMA_Crossover,SMA_Crossover,90d,test,3,0.19099885954992715,0.13802679217325295,0.1784873880794757,0.07088899610035569,0.2846226893111615,0.19743107929313278,2.116928553397571,2.299050931150747,1.4931978566867485,1.2514729598969374,3.0734453357747924,2.2269711836204813,0.12181506763264398,0.1136759589529166,0.011622325075124165,0.11359696929499652,0.12596361163042774,0.12046671595374782,0.4666666666666666,0.5,0.04714045207910316,0.45,0.5,0.47215533477549687,5.0,15,0.586386268216056
SMA_Crossover,SMA_Crossover,180d,train,2,0.2746257629712639,0.2746257629712639,0.19851604986378452,0.1753677380393716,0.37388378790315613,0.24941091859344444,1.4944835044039098,1.4944835044039098,0.8383695659384119,1.0752987214347038,1.913668287373116,1.3879966074968726,0.16566844724992674,0.16566844724992674,0.02741718294198786,0.1519598557789328,0.17937703872092067,0.16915088608363715,0.4423076923076923,0.4423076923076923,0.05769230769230768,0.4134615384615385,0.47115384615384615,0.43497980843504336,11.5,23,0.6406247883346592
SMA_Crossover,SMA_Crossover,180d,test,1,0.4731418128350484,0.4731418128350484,0.0,0.4731418128350484,0.4731418128350484,0.4731418128350484,2.332853070342322,2.332853070342322,0.0,2.332853070342322,2.332853070342322,2.332853070342322,0.13825126430793888,0.13825126430793888,0.0,0.13825126430793888,0.13825126430793888,0.13825126430793888,0.5,0.5,0.0,0.5,0.5,0.5,10.0,10,0.0
RSI_MeanReversion,RSI_MeanReversion,30d,train,12,0.00948937930696879,0.0287440410646861,0.05524218073066778,-0.02769006373777938,0.055998429491271644,0.006161456718337971,1.0182422521564902,1.3496870898166478,2.0728116210610037,-0.7770662885184787,2.8989214993489267,0.8859054356253512,0.1031620214579591,0.07657859896566455,0.058972450212203376,0.05659696138537826,0.14417959327511495,0.10744207256279469,0.6597222222222222,0.6666666666666666,0.20821756042451323,0.5,0.75,0.6424090910470466,3.1666666666666665,38,0.32941588659423676
RSI_MeanReversion,RSI_MeanReversion,30d,test,11,0.007102840315637227,0.02174677391775622,0.05710322977604514,-0.03432495104228438,0.05609627716788318,0.0023189037718477626,0.9401702752566078,0.8223401815780992,2.148022459775401,-1.0309989548662557,2.956634682397368,0.7552537071083987,0.10628394022486756,0.07879113907532165,0.06063787960467566,0.05647732995173432,0.14739057685049844,0.11244690122638816,0.6590909090909091,0.6666666666666666,0.2174651529455655,0.5,0.75,0.6378385107281564,3.1818181818181817,35,0.30444028463361533
RSI_MeanReversion,RSI_MeanReversion,90d,train,4,0.04193375325204789,0.08609366420134838,0.09294706274141946,0.01897078318799081,0.10905663426540546,0.031450986777377926,0.7482082731479092,1.1151891282531692,1.0662256498531055,0.36534309499760076,1.4980543064034775,0.6224008379079247,0.15945297506533157,0.15494056902057218,0.060400247287190054,0.13515148032573085,0.1792420637601729,0.16764612889610772,0.6526424963924964,0.6306818181818181,0.07629490341115189,0.6116071428571428,0.6717171717171717,0.6431580614728497,8.75,35,0.41236457479278005
RSI_MeanReversion,RSI_MeanReversion,90d,test,3,0.09449014481185757,0.10831447700958197,0.02168359105847134,0.08609366420134838,0.10979879152122894,0.09446934526071017,1.3321983055315807,1.4086668551751689,0.38936540273327047,1.1151891282531692,1.5874417576317863,1.3144508561473416,0.12955742570548834,0.15393826074253425,0.03590651301687462,0.11636469990892745,0.15494056902057218,0.13379843996664054,0.6797138047138046,0.6363636363636364,0.06949671535485193,0.6306818181818181,0.7070707070707071,0.6719883964044943,9.333333333333334,28,0.7738303840490989
