strategy,symbol,timeframe,horizon,window_id,dataset_type,start_date,end_date,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,profit_factor,final_capital,cached_at
RiskParity,PORTFOLIO,1h,30d,3,test,2024-01-24 13:00:00,2024-02-23 13:00:00,0.2612735856938878,0.08000348756579635,0.037786977586720005,1.0,1,0.0,12612.735856938878,2025-10-25T12:46:01.687376
RiskParity,PORTFOLIO,1h,30d,4,test,2024-02-23 13:00:00,2024-03-24 13:00:00,0.26423783651097477,0.049846067234570315,0.1577033166772812,1.0,1,0.0,12642.378365109747,2025-10-25T12:46:02.399109
RiskParity,PORTFOLIO,1h,30d,5,test,2024-03-24 13:00:00,2024-04-23 13:00:00,0.015290249843472884,0.006519842292473953,0.16096512015140962,1.0,1,0.0,10152.902498434729,2025-10-25T12:46:02.859654
RiskParity,PORTFOLIO,1h,30d,6,test,2024-04-23 13:00:00,2024-05-23 13:00:00,0.020353081344252677,0.008045769823421593,0.14354648887692134,1.0,1,0.0,10203.530813442527,2025-10-25T12:46:03.048652
RiskParity,PORTFOLIO,1h,30d,7,test,2024-05-23 13:00:00,2024-06-22 13:00:00,-0.05373660149205498,-0.020028791900604352,0.10738725893383239,0.0,1,0.0,9462.63398507945,2025-10-25T12:46:03.885075
RiskParity,PORTFOLIO,1h,30d,8,test,2024-06-22 13:00:00,2024-07-22 13:00:00,0.040100130375055595,0.013459649061119369,0.15562227360728664,1.0,1,0.0,10401.001303750556,2025-10-25T12:46:04.492460
RiskParity,PORTFOLIO,1h,30d,9,test,2024-07-22 13:00:00,2024-08-21 13:00:00,-0.10278693666482668,-0.018467760277621925,0.27265379045139115,0.0,1,0.0,8972.130633351733,2025-10-25T12:46:05.232963
RiskParity,PORTFOLIO,1h,30d,10,test,2024-08-21 13:00:00,2024-09-20 13:00:00,0.04461352620315793,0.014762956863808628,0.1714055979949387,1.0,1,0.0,10446.13526203158,2025-10-25T12:46:05.256696
RiskParity,PORTFOLIO,1h,30d,11,test,2024-09-20 13:00:00,2024-10-20 13:00:00,0.08334636122319207,0.02909107812917379,0.09769450476451147,1.0,1,0.0,10833.46361223192,2025-10-25T12:46:06.002114
RiskParity,PORTFOLIO,1h,30d,12,test,2024-10-20 13:00:00,2024-11-19 13:00:00,0.31301100135147425,0.07346699862359278,0.0787911717903167,1.0,1,0.0,13130.110013514743,2025-10-25T12:46:06.966946
RiskParity,PORTFOLIO,1h,30d,13,test,2024-11-19 13:00:00,2024-12-19 13:00:00,0.11108498808145013,0.030726501659885455,0.08331456816639482,1.0,1,0.0,11110.849880814501,2025-10-25T12:46:06.990033
RiskParity,PORTFOLIO,1h,30d,14,test,2024-12-19 13:00:00,2025-01-18 13:00:00,0.02103091935023276,0.008252648690007119,0.10690127335617583,1.0,1,0.0,10210.309193502328,2025-10-25T12:46:07.176390
RiskParity,PORTFOLIO,1h,30d,15,test,2025-01-18 13:00:00,2025-02-17 13:00:00,-0.07371565377051738,-0.016043092765594822,0.13647265562219213,0.0,1,0.0,9262.843462294826,2025-10-25T12:46:08.011095
RiskParity,PORTFOLIO,1h,30d,16,test,2025-02-17 13:00:00,2025-03-19 13:00:00,-0.12263513158294699,-0.023036056080519736,0.20762614953815062,0.0,1,0.0,8773.64868417053,2025-10-25T12:46:08.930844
RiskParity,PORTFOLIO,1h,30d,17,test,2025-03-19 13:00:00,2025-04-18 13:00:00,0.003973673989385498,0.003686804662956422,0.14698409138759905,1.0,1,0.0,10039.736739893855,2025-10-25T12:46:09.625482
RiskParity,PORTFOLIO,1h,30d,18,test,2025-04-18 13:00:00,2025-05-18 13:00:00,0.224804337391849,0.08336153539321207,0.04042300243842456,1.0,1,0.0,12248.04337391849,2025-10-25T12:46:09.644986
RiskParity,PORTFOLIO,1h,30d,19,test,2025-05-18 13:00:00,2025-06-17 13:00:00,0.004094507790258831,0.003378926159193664,0.0963065823564152,1.0,1,0.0,10040.945077902588,2025-10-25T12:46:10.180627
RiskParity,PORTFOLIO,1h,30d,20,test,2025-06-17 13:00:00,2025-07-17 13:00:00,0.11502432430320696,0.04584340510591215,0.06365707790406439,1.0,1,0.0,11150.24324303207,2025-10-25T12:46:10.974945
RiskParity,PORTFOLIO,1h,30d,21,test,2025-07-17 13:00:00,2025-08-16 13:00:00,-0.006704018728452138,-0.0015957317099325084,0.06592195919953625,0.0,1,0.0,9932.959812715479,2025-10-25T12:46:11.292787
RiskParity,PORTFOLIO,1h,30d,22,test,2025-08-16 13:00:00,2025-09-15 13:00:00,-0.025289788037303515,-0.009049142474394629,0.08842887602265392,0.0,1,0.0,9747.102119626965,2025-10-25T12:46:11.588268
RiskParity,PORTFOLIO,1h,90d,0,train,2022-10-26 13:00:00,2023-01-24 13:00:00,0.10506364683680895,0.011815506799255469,0.2572399646482465,1.0,1,0.0,11050.63646836809,2025-10-25T12:46:15.944563
RiskParity,PORTFOLIO,1h,90d,1,train,2023-01-24 13:00:00,2023-04-24 13:00:00,0.1962729247163368,0.01844423331193534,0.20743918286058394,1.0,1,0.0,11962.729247163368,2025-10-25T12:46:16.645090
RiskParity,PORTFOLIO,1h,90d,2,train,2023-04-24 13:00:00,2023-07-23 13:00:00,0.07632291277463919,0.010388540033543088,0.16046126583461773,1.0,1,0.0,10763.229127746392,2025-10-25T12:46:16.936068
RiskParity,PORTFOLIO,1h,90d,3,train,2023-07-23 13:00:00,2023-10-21 13:00:00,-0.005005848773479738,0.0009810292218605163,0.16426098737086037,0.0,1,0.0,9949.941512265203,2025-10-25T12:46:17.265911
RiskParity,PORTFOLIO,1h,90d,0,test,2023-10-26 13:00:00,2024-01-24 13:00:00,0.15980554962391325,0.017273985617192174,0.1946190812298615,1.0,1,0.0,11598.055496239132,2025-10-25T12:46:21.787310
RiskParity,PORTFOLIO,1h,90d,1,test,2024-01-24 13:00:00,2024-04-23 13:00:00,0.627825817993087,0.04129764491311064,0.1768171301064888,1.0,1,0.0,16278.25817993087,2025-10-25T12:46:22.824085
RiskParity,PORTFOLIO,1h,90d,2,test,2024-04-23 13:00:00,2024-07-22 13:00:00,0.006973030098954404,0.0029905550006869355,0.23613745471361192,1.0,1,0.0,10069.730300989544,2025-10-25T12:46:22.856415
RiskParity,PORTFOLIO,1h,90d,3,test,2024-07-22 13:00:00,2024-10-20 13:00:00,0.017716285033036003,0.004204555109412363,0.27265379045139115,1.0,1,0.0,10177.16285033036,2025-10-25T12:46:23.828506
RiskParity,PORTFOLIO,1h,90d,4,test,2024-10-20 13:00:00,2025-01-18 13:00:00,0.4962570630771768,0.03821722423158768,0.15667233808085101,1.0,1,0.0,14962.570630771768,2025-10-25T12:46:27.812316
RiskParity,PORTFOLIO,1h,90d,5,test,2025-01-18 13:00:00,2025-04-18 13:00:00,-0.18134111804523673,-0.012609891549822538,0.29440915299725023,0.0,1,0.0,8186.588819547633,2025-10-25T12:46:28.650729
RiskParity,PORTFOLIO,1h,90d,6,test,2025-04-18 13:00:00,2025-07-17 13:00:00,0.37669653319972624,0.043523188821085385,0.11096141558574557,1.0,1,0.0,13766.965331997262,2025-10-25T12:46:28.662262
RiskParity,PORTFOLIO,1h,180d,0,train,2022-10-26 13:00:00,2023-04-24 13:00:00,0.32495324553188565,0.015301443023114803,0.2572399646482465,1.0,1,0.0,13249.532455318857,2025-10-25T12:46:37.249300
RiskParity,PORTFOLIO,1h,180d,1,train,2023-04-24 13:00:00,2023-10-21 13:00:00,0.07244677736961858,0.006201536569433576,0.19918124084286182,1.0,1,0.0,10724.467773696186,2025-10-25T12:46:39.373633
RiskParity,PORTFOLIO,1h,180d,0,test,2023-10-26 13:00:00,2024-04-23 13:00:00,0.8960077310129112,0.030657822280866706,0.1946190812298615,1.0,1,0.0,18960.077310129112,2025-10-25T12:46:41.814621
RiskParity,PORTFOLIO,1h,180d,1,test,2024-04-23 13:00:00,2024-10-20 13:00:00,0.02628206966495436,0.003703156145624559,0.2911478897067741,1.0,1,0.0,10262.820696649544,2025-10-25T12:46:41.850962
RiskParity,PORTFOLIO,1h,180d,2,test,2024-10-20 13:00:00,2025-04-18 13:00:00,0.2219435899673017,0.011019670401882719,0.29938850543138484,1.0,1,0.0,12219.435899673017,2025-10-25T12:47:10.626767
CopulaPairsTrading,PORTFOLIO,1h,30d,0,train,2022-10-26 13:00:00,2022-11-25 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:10.668090
CopulaPairsTrading,PORTFOLIO,1h,30d,1,train,2022-11-25 13:00:00,2022-12-25 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:10.711307
CopulaPairsTrading,PORTFOLIO,1h,30d,2,train,2022-12-25 13:00:00,2023-01-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:10.785860
CopulaPairsTrading,PORTFOLIO,1h,30d,3,train,2023-01-24 13:00:00,2023-02-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:10.848577
CopulaPairsTrading,PORTFOLIO,1h,30d,4,train,2023-02-23 13:00:00,2023-03-25 13:00:00,0.00774482835925337,0.00462950254846422,0.12896450725994746,0.25,4,1.0521789546400597,10077.448283592534,2025-10-25T12:47:10.898213
CopulaPairsTrading,PORTFOLIO,1h,30d,5,train,2023-03-25 13:00:00,2023-04-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:10.941200
CopulaPairsTrading,PORTFOLIO,1h,30d,6,train,2023-04-24 13:00:00,2023-05-24 13:00:00,-0.05988262287884499,-0.029619204272862906,0.09559692578331747,0.0,2,0.0,9401.17377121155,2025-10-25T12:47:10.976915
CopulaPairsTrading,PORTFOLIO,1h,30d,7,train,2023-05-24 13:00:00,2023-06-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.018774
CopulaPairsTrading,PORTFOLIO,1h,30d,8,train,2023-06-23 13:00:00,2023-07-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.056942
CopulaPairsTrading,PORTFOLIO,1h,30d,9,train,2023-07-23 13:00:00,2023-08-22 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.100423
CopulaPairsTrading,PORTFOLIO,1h,30d,10,train,2023-08-22 13:00:00,2023-09-21 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.132432
CopulaPairsTrading,PORTFOLIO,1h,30d,11,train,2023-09-21 13:00:00,2023-10-21 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.173091
CopulaPairsTrading,PORTFOLIO,1h,30d,0,test,2023-10-26 13:00:00,2023-11-25 13:00:00,0.08370755371124597,0.042972309077705745,0.05462607569055844,1.0,4,0.0,10837.07553711246,2025-10-25T12:47:11.217226
CopulaPairsTrading,PORTFOLIO,1h,30d,1,test,2023-11-25 13:00:00,2023-12-25 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.264608
CopulaPairsTrading,PORTFOLIO,1h,30d,2,test,2023-12-25 13:00:00,2024-01-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.321383
CopulaPairsTrading,PORTFOLIO,1h,30d,3,test,2024-01-24 13:00:00,2024-02-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.368171
CopulaPairsTrading,PORTFOLIO,1h,30d,4,test,2024-02-23 13:00:00,2024-03-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.416320
CopulaPairsTrading,PORTFOLIO,1h,30d,5,test,2024-03-24 13:00:00,2024-04-23 13:00:00,-0.11552671972781081,-0.031197537170645776,0.18222850908943578,0.0,2,0.0,8844.732802721892,2025-10-25T12:47:11.465553
CopulaPairsTrading,PORTFOLIO,1h,30d,6,test,2024-04-23 13:00:00,2024-05-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.513105
CopulaPairsTrading,PORTFOLIO,1h,30d,7,test,2024-05-23 13:00:00,2024-06-22 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.555519
CopulaPairsTrading,PORTFOLIO,1h,30d,8,test,2024-06-22 13:00:00,2024-07-22 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.588498
CopulaPairsTrading,PORTFOLIO,1h,30d,9,test,2024-07-22 13:00:00,2024-08-21 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.630300
CopulaPairsTrading,PORTFOLIO,1h,30d,10,test,2024-08-21 13:00:00,2024-09-20 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:11.672577
CopulaPairsTrading,PORTFOLIO,1h,30d,11,test,2024-09-20 13:00:00,2024-10-20 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:12.013257
CopulaPairsTrading,PORTFOLIO,1h,30d,12,test,2024-10-20 13:00:00,2024-11-19 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:13.371821
CopulaPairsTrading,PORTFOLIO,1h,30d,13,test,2024-11-19 13:00:00,2024-12-19 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:15.721383
CopulaPairsTrading,PORTFOLIO,1h,30d,14,test,2024-12-19 13:00:00,2025-01-18 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:16.019589
CopulaPairsTrading,PORTFOLIO,1h,30d,15,test,2025-01-18 13:00:00,2025-02-17 13:00:00,-0.016137825435034028,-0.00552599849113449,0.09238077623163565,0.6666666666666666,3,0.578930292574812,9838.62174564966,2025-10-25T12:47:18.632529
CopulaPairsTrading,PORTFOLIO,1h,30d,16,test,2025-02-17 13:00:00,2025-03-19 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:18.680585
CopulaPairsTrading,PORTFOLIO,1h,30d,17,test,2025-03-19 13:00:00,2025-04-18 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:20.792549
CopulaPairsTrading,PORTFOLIO,1h,30d,18,test,2025-04-18 13:00:00,2025-05-18 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:20.843642
CopulaPairsTrading,PORTFOLIO,1h,30d,19,test,2025-05-18 13:00:00,2025-06-17 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:24.187320
CopulaPairsTrading,PORTFOLIO,1h,30d,20,test,2025-06-17 13:00:00,2025-07-17 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:24.441551
CopulaPairsTrading,PORTFOLIO,1h,30d,21,test,2025-07-17 13:00:00,2025-08-16 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:25.381748
CopulaPairsTrading,PORTFOLIO,1h,30d,22,test,2025-08-16 13:00:00,2025-09-15 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:25.832541
CopulaPairsTrading,PORTFOLIO,1h,90d,0,train,2022-10-26 13:00:00,2023-01-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:55.323240
CopulaPairsTrading,PORTFOLIO,1h,90d,1,train,2023-01-24 13:00:00,2023-04-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:55.375929
CopulaPairsTrading,PORTFOLIO,1h,90d,2,train,2023-04-24 13:00:00,2023-07-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:57.128768
CopulaPairsTrading,PORTFOLIO,1h,90d,3,train,2023-07-23 13:00:00,2023-10-21 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:47:58.250332
CopulaPairsTrading,PORTFOLIO,1h,90d,0,test,2023-10-26 13:00:00,2024-01-24 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:48:17.874504
CopulaPairsTrading,PORTFOLIO,1h,90d,1,test,2024-01-24 13:00:00,2024-04-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:48:17.926147
CopulaPairsTrading,PORTFOLIO,1h,90d,2,test,2024-04-23 13:00:00,2024-07-22 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:48:25.974687
CopulaPairsTrading,PORTFOLIO,1h,90d,3,test,2024-07-22 13:00:00,2024-10-20 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:48:27.064814
CopulaPairsTrading,PORTFOLIO,1h,90d,4,test,2024-10-20 13:00:00,2025-01-18 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:48:46.339223
CopulaPairsTrading,PORTFOLIO,1h,90d,5,test,2025-01-18 13:00:00,2025-04-18 13:00:00,-0.055207226851305316,-0.005876539495925816,0.19435887238606242,0.5,8,0.6429360220226897,9447.927731486947,2025-10-25T12:48:47.723745
CopulaPairsTrading,PORTFOLIO,1h,90d,6,test,2025-04-18 13:00:00,2025-07-17 13:00:00,0.030244974112110502,0.007693481254015835,0.09379621867519583,0.5714285714285714,7,1.5568847018925942,10302.449741121105,2025-10-25T12:48:54.821112
CopulaPairsTrading,PORTFOLIO,1h,180d,0,train,2022-10-26 13:00:00,2023-04-24 13:00:00,-0.013033661919170846,0.0003774114929703589,0.23590619900397658,0.2727272727272727,11,0.9612899426045937,9869.663380808292,2025-10-25T12:49:42.608387
CopulaPairsTrading,PORTFOLIO,1h,180d,1,train,2023-04-24 13:00:00,2023-10-21 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:49:48.281437
CopulaPairsTrading,PORTFOLIO,1h,180d,0,test,2023-10-26 13:00:00,2024-04-23 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:49:48.317015
CopulaPairsTrading,PORTFOLIO,1h,180d,1,test,2024-04-23 13:00:00,2024-10-20 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:49:50.831396
CopulaPairsTrading,PORTFOLIO,1h,180d,2,test,2024-10-20 13:00:00,2025-04-18 13:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T12:49:52.116094
