timestamp,total_value,BTC/USDT_value,ETH/USDT_value,SOL/USDT_value,BNB/USDT_value,BTC/USDT_weight,ETH/USDT_weight,SOL/USDT_weight,BNB/USDT_weight
2024-12-29 20:00:00,13900.754714115646,5981.340364140273,4119.079245838255,1981.7969501305122,1818.5381540066055,0.4302888934560126,0.2963205473768628,0.14256757930690472,0.1308229798602197
2024-12-29 21:00:00,13831.949307009174,5949.100785644561,4107.921314101909,1965.7233136419834,1809.2038936207198,0.430098509877413,0.2969878809503928,0.14211469909348762,0.1307989100787065
2024-12-29 22:00:00,13791.65720488215,5935.250958416903,4095.8682955339664,1952.6377249622196,1807.9002259690599,0.43035081790721025,0.29698159073182717,0.1415810802106508,0.13108651115031164
2024-12-29 23:00:00,13857.616668552597,5973.670798471249,4115.535682902207,1957.0682786096988,1811.3419085694425,0.43107490568904505,0.2969872656559829,0.14122690253446815,0.13071092612050395
2024-12-30 00:00:00,13915.339778678093,5963.841518797049,4151.228802995067,1980.766588817145,1819.502868068834,0.42858037343329547,0.29832033346076287,0.1423441051617146,0.13075518794422714
2024-12-30 01:00:00,13996.761835427915,5987.067525475338,4194.671167986136,1989.627696112103,1825.3954458543371,0.4277466171011903,0.299688686376644,0.1421491427450066,0.13041555377715908
2024-12-30 02:00:00,13975.252754813284,5984.390346798515,4189.9995504130075,1981.2817694738285,1819.5810881279335,0.42821338918091495,0.2998156544231309,0.14177072889014086,0.13020022750581328
2024-12-30 03:00:00,13934.07999351915,5972.683664510193,4173.50788207742,1971.9054815221868,1815.982965409352,0.428638537118212,0.2995180079358344,0.14151673324965378,0.1303267216963
2024-12-30 04:00:00,13874.591219926846,5944.487575351412,4158.597942526434,1955.522736639648,1815.982965409352,0.42844415962423965,0.29972760109528906,0.14094272801573454,0.1308855112647367
2024-12-30 05:00:00,13933.936155888192,5963.686661758612,4179.393384531755,1970.1538672894626,1820.702242308361,0.42799727191504905,0.2999434860167369,0.1413924856012001,0.1306667564670138
2024-12-30 06:00:00,14004.1826949774,5984.064063655802,4207.214645091941,1988.082154142052,1824.8218320876067,0.4273054839395937,0.3004255754675964,0.14196345459382487,0.1303054859989851
2024-12-30 07:00:00,13976.084891876733,5973.2533854664125,4202.003523127164,1982.0030223931858,1818.8249608899707,0.4273910348768863,0.3006566971820183,0.14181389407166364,0.13013837386943172
2024-12-30 08:00:00,13984.927896272957,5980.866233948519,4195.9954060383625,1991.3793103448274,1816.6869459412483,0.42766514624236607,0.30003697102768856,0.14239467840771197,0.12990320432223346
2024-12-30 09:00:00,13983.096977954425,5983.494342699582,4195.3823328660355,1988.185190273389,1816.0351121154183,0.42790909282350575,0.30003241338313125,0.14218489605041978,0.12987359774294324
2024-12-30 10:00:00,13964.679347583167,5977.180254070694,4184.126309422118,1984.9910702019506,1818.3817138884062,0.42802130326788707,0.2996220826327999,0.14214369129395643,0.13021292280535673
2024-12-30 11:00:00,14004.753010109443,5985.456502458196,4198.484483118009,1993.8521774969086,1826.9598470363292,0.427387508950536,0.299789969882889,0.1423696780698403,0.13045284309673463
2024-12-30 12:00:00,13973.10477008668,5974.466750903373,4179.9451503868495,1992.306635526858,1826.3862332695987,0.4275690227195163,0.299142189167234,0.14258152846545205,0.13070725964779759
2024-12-30 13:00:00,13746.556196392232,5906.2678386306825,4091.4541686932143,1948.104135183404,1800.7300538849297,0.4296543624635802,0.2976348483387433,0.14171579465806,0.13099499453961636
2024-12-30 14:00:00,13660.537702817175,5855.50723088372,4065.337251552097,1934.40032971562,1805.2928906657398,0.4286439786097259,0.29759716198533775,0.1416049918237621,0.13215386758117428
2024-12-30 15:00:00,13689.692790933426,5871.1981362350025,4075.906633043009,1930.0728121994775,1812.5152094559362,0.42887727474231196,0.2977354346287778,0.14098729910708802,0.1323999915218222
2024-12-30 16:00:00,13709.36347130892,5870.585718070654,4095.193915044407,1929.6606676741308,1813.9231705197292,0.42821723491077246,0.2987151025366616,0.14075494254073445,0.1323127200118316
2024-12-30 17:00:00,13947.373983659189,5979.7013011655545,4158.193314232698,1973.8631680175845,1835.6162002433514,0.42873312984733913,0.2981344960782193,0.1415222084336573,0.1316101656407843
2024-12-30 18:00:00,14042.242309592042,6027.570606923289,4164.630582542129,2004.464899024591,1845.576221102034,0.4292455915538466,0.29657874367381715,0.14274535753135179,0.1314303072409845
2024-12-30 19:00:00,14061.622927833605,6016.931354838175,4171.264034266703,2021.6719329578236,1851.7556057709025,0.4278973618989775,0.2966417216330054,0.14377230447248887,0.13168861199552817
2024-12-30 20:00:00,14041.644502078263,6011.945340563607,4168.19866840507,2007.6590190960294,1853.8414740135584,0.42815108584139105,0.2968454775926101,0.14297890954288733,0.13202452702311163
2024-12-30 21:00:00,13703.97578095082,5867.743486007185,4069.898515954208,1952.0195081741992,1814.3142708152272,0.4281781856447549,0.29698669794874866,0.14244183873176422,0.13239327767473222
2024-12-30 22:00:00,13838.05930761724,5912.910122217572,4118.539741446607,1969.7417227641156,1836.867721188945,0.42729330687018924,0.29762408513306,0.1423423385445284,0.13274026945222228
